orig_index,username,created_at,tweet,verdict
1974,UiTMconfession,2021-09-20 14:04:17+00:00,"Me: Tahun 2022 aku nak travel puas2!!

Covid19: HAHAHAHAHAHAHAHAHHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHA",INVALID
1975,ChiellanneP,2021-09-20 13:55:43+00:00,@WinGatchalian74 Maganda nga po ang face to face classes kaso kaylngan pa din po mag ingat dahil po sa pandemya. #COVID19 #education,TRUE
1983,Ambrumaragasa,2021-09-20 13:41:05+00:00,"RT @Keunsuson_ot5: Naeexcite ako magpa-vaccine, kasi plan ko itabi ung bandage ko.. tas ilalagay ko dito sa lagayan ng mga sentimenthings kÃ¢â‚¬Â¦",MOSTLY_TRUE
1984,Keunsuson_ot5,2021-09-20 13:39:35+00:00,"Naeexcite ako magpa-vaccine, kasi plan ko itabi ung bandage ko.. tas ilalagay ko dito sa lagayan ng mga sentimenthings koo. Imagine, halimbawa 60y/o na ko tas makikita ko ulit ung covid19 vaccine bandage ko HAHAHAHAHAHA",INVALID
1986,FeArgente,2021-09-20 13:37:37+00:00,"@hmusni @dzbb @jhomer_apresto Nakakatawa din yung sinasabi nung isa Ã¢â‚¬Å“meron nang mga Pilipinong gising. May mga Pilipino nang awareÃ¢â‚¬Â.

Sila na lng yata ang hindi aware sa nangyayari na marami nang namatay sa COVID19 kahit nung wala pang vaccine Ã°Å¸Ëœâ€š",TRUE
1988,Chkaughrlle,2021-09-20 13:33:38+00:00,Effective against covid19? Hindi po sabi ng DOH. https://t.co/qdKrRXk3ZR https://t.co/3ZMLsNCgU4,INVALID
1990,atlchua19,2021-09-20 13:29:52+00:00,RT @dzrhnews: Navotas City walang naitalang kaso ng #COVID19 ngayong araw | RH23 @edwindu36836256 #DZRHNationwide https://t.co/dzRP85D1Uy,TRUE
1991,usembassytz,2021-09-20 13:28:52+00:00,"Ukweli Kuhusu Chanjo

#UVIKO19
#COVID19 https://t.co/j5qVgB5sal",INVALID
1992,News5PH,2021-09-20 13:28:00+00:00,"Nilagyan ng palatandaan ang ilang mga bahay sa Pateros kung saan #COVID19-positive ang mga nakatira. | via @jcdongon #FrontlinePilipinas

https://t.co/fTfKO1hF5H",TRUE
1994,dzrhnews,2021-09-20 13:25:23+00:00,Navotas City walang naitalang kaso ng #COVID19 ngayong araw | RH23 @edwindu36836256 #DZRHNationwide https://t.co/dzRP85D1Uy,TRUE
1999,dzrhnews,2021-09-20 13:14:50+00:00,"Delta variant sa Pilipinas tumaas ng higit 300, mas marami na kaysa sa ibang variant ng #COVID19 ayon sa @DOHgovph #TomorrowsNewsTonight  #DZRHNationwide",TRUE
2000,dzrhnews,2021-09-20 13:13:03+00:00,Pilot testing ng face-to-face classes sa mga lugar na mababa ang #COVID19 cases aprub na kay Pangulong Duterte #TomorrowsNewsTonight  #DZRHNationwide,TRUE
2004,Kuling8,2021-09-20 13:04:22+00:00,"RT @HotMenFantasy: Libog na Afam, na #chupa ng #Pinoy #Bakla sa Public CR! Ã°Å¸""Â¥ Follow &amp; RT for more HOT VIDEOS. #alterpinoy #alterph #altermnÃ¢â‚¬Â¦",INVALID
2006,ZohaibJ54305799,2021-09-20 12:57:45+00:00,Mask Lagao Masky NaiÃ¢â‚¬Â¦Ã°Å¸ËœÂ·                                         #COVID19,INVALID
2009,echelldoria,2021-09-20 12:51:39+00:00,yung mapapasana all ka nalang dun sa mga plano ng south korea para sa covid19,TRUE
2011,isizwengcobo,2021-09-20 12:48:36+00:00,"RT @NRF_News: The @AAU_67  invites you to the launch of THE #COVID19 DIARY. 
Supporting #ScienceJournalism in Africa.
Registration: https:/Ã¢â‚¬Â¦",INVALID
2012,News5PH,2021-09-20 12:48:00+00:00,Aprubado na ni Pres. Duterte ang pagkakaroon ng limitadong face-to-face classes. Paano naman kaya ang magiging sistema para maging ligtas pa rin sa #COVID19 ang mga estudyante at guro? | via @jcdongon #FrontlinePilipinas https://t.co/5VEHeJOb06,TRUE
2014,myleftglove,2021-09-20 12:44:11+00:00,Hahah! #vaccine #COVID19 #ScienceWins https://t.co/THkFmclxdj,INVALID
2015,suniti_news,2021-09-20 12:22:26+00:00,"India to resume COVID-19 Vaccine export next month: Mansukh Mandaviya

#India #National #International #COVID19 #Health #Lifestyle #Vaccine #Vaccination #Trade #Import #Export #VaccineExport #VaccineMaitri #Asia #MansukhMandaviya

https://t.co/Ej3WcXvMgE",INVALID
2016,primadonnaisme,2021-09-20 12:19:56+00:00,"Taena. Un kinabahan ako sa balita na si PDu... Aattend sa UNGA, anong irereport ntin sa covid19 response!? Nakakaiyak po",INVALIDT
2018,chin_paws,2021-09-20 12:10:13+00:00,"Grabeeee naiiyak ako kasi taena covid19, kelan ka ba aalis? Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­",INVALID
2019,AlmaNgLaguna1,2021-09-20 12:09:50+00:00,@alvinelchico @DorisBigornia A.Scary ang Face to Face class especially this INUTIL admin ni Dutz hindi nga nila alam kung ano ang dapat gawin in response sa COVID19 pulos kapalpakan na nga tapos magFace to Face class paÃ°Å¸ËœÂ¤ayusin muna nila ang Response 8n COVID19 natin dhil CERTIFIED ang Kapalpakan ni Dutz,INVALIDT
2022,HealthNagaland,2021-09-20 12:02:18+00:00,"#COVID19 Fresh Positive: 43 on 20/09/2021

Dimapur: 13
Kiphire: 2
Kohima: 3
Longleng: 2
Mokokchung: 8
Tuensang: 14
Wokha: 1

#FlattenTheCurve #TogetherWeCan  #NagalandAgainstCovid @CmoNagaland @pangnyu  @MyGovNagaland  @dipr_nagaland @airnews_kohima @ddnewskohima @PIBKohima",INVALID
2023,maximovnaa,2021-09-20 11:53:43+00:00,Nafufrustrate ako kaya nag pumilit ako mag move around tas mag aral at eto tayo ngayon with SOB and angina &lt;333 ily covid19 &lt;333,MOSTLY_TRUE
2025,walrus77777,2021-09-20 11:52:06+00:00,RT @quiapochurch: 20 Setyembre (Monday) 7:30 P.M. | #OratioImperata para sa #Covid19 #OnlineRosary https://t.co/z3ERxByNPA,INVALID
2029,lrryrmlr,2021-09-20 11:43:15+00:00,"Lord, ilikay mo po ako pati an sakong pamilya sa covid19 na ini",INVALID
2031,quiapochurch,2021-09-20 11:29:33+00:00,20 Setyembre (Monday) 7:30 P.M. | #OratioImperata para sa #Covid19 #OnlineRosary https://t.co/z3ERxByNPA,INVALID
2034,shebnah,2021-09-20 11:14:20+00:00,"RT @dzrhnews: Sa CALABARZON, kaso ng #COVID19 sa rehiyon pumalo sa higit 47 libo #BalitangPromdi #DZRHNationwide",TRUE
2036,JamiiForums,2021-09-20 11:03:12+00:00,"UKIPITILIZA CHANJO YA PILI YA #COVID19 USIANZE UPYA

Ukipitiliza tarehe ya chanjo ya pili usiache wala kuanza upya mchakato 

Wataalamu wanashauri uende Kituo cha Afya mapema baada ya kukumbuka ili umalizie dozi

Soma - https://t.co/dt1n7UiYlj

#JamiiForums #UVIKO3 https://t.co/g6iEkUh8QS",INVALID
2037,nanaykarmen,2021-09-20 10:58:44+00:00,"RT @nognogdiaries: @dzbb @jhomer_apresto Sana pwde sila itour sa loob ng covid facilities, at ng makita nila kung gaano kalala ang covid19.Ã¢â‚¬Â¦",INVALIDT
2038,COVID_InfoHelp,2021-09-20 10:57:52+00:00,"RT @RetweetsMumbai: Ambulance Services Available in Bangalore, Karnataka
Contact: 9343180000 VMEDO 
Verified on: 5/24/2021
Patna, mumbai, hÃ¢â‚¬Â¦",INVALID
2039,zwiYWJqourMuEh7,2021-09-20 10:54:08+00:00,COVID-19 Morbidity in Kanagawa  (updated on 2021-09-20) #COVID19 https://t.co/gUdxvnILd2,INVALID
2040,jayrav68,2021-09-20 10:42:09+00:00,@doctorrichabjp E pagala gya h aur kucho na hi....eke covid19 k dose na milal h...jb mili t hos mai batiyai,INVALID
2041,bisnisindo_id,2021-09-20 10:40:00+00:00,"Batam Nihil Kasus Covid-19 pada 19-9-2021 
https://t.co/VGIDQqFBV6 https://t.co/Yj36HpQAyu",INVALID
2045,RetweetsMumbai,2021-09-20 10:11:45+00:00,"Ambulance Services Available in Bangalore, Karnataka
Contact: 9343180000 VMEDO 
Verified on: 5/24/2021
Patna, mumbai, hasan, banglore, hyderabad, mysore 
#Covid #Verified #Resources #Help
@CovidAid @Covidfightindia @uniformappdotin @FightsCovid @covid19__india @IndiaCovid2021",INVALID
2046,NestorBAguilar3,2021-09-20 09:58:29+00:00,@pcoogov Okay give us proof that COVID19 is not a hoax. Lukohan at katangahan na ang ginagawa nyo https://t.co/XPehF0iwiH ...,FALSE
2050,BugeseraDistr,2021-09-20 09:40:30+00:00,"Mu rwego rwo kunoza gahunda yo gukingira abaturage ba @BugeseraDistr #COVID19, hakoreshejwe iyakure, muri iki gitondo habaye inama yaguye y'ubuyobozi bw'Akarere, ibitaro n'ibigo nderabuzima isuzuma aho igikorwa kigeze n'ibikwiye kunozwa.
Inama yitabiriwe n'itumwa za @RwandaHealth https://t.co/D9BTY1bNwB",INVALID
2051,krish1317kon,2021-09-20 09:37:54+00:00,My lola and my tito died two weeks ago because of covid19. Hindi kami tinanggap sa mga ospital kasi punuan na sila. Tapos makakakita ka ng mga ganitong tao? Nakakagalit. Tangina lang. https://t.co/sgnqeJhqjX,INVALID
2053,gentiles_im,2021-09-20 09:31:42+00:00,RT @bongbongmarcos: Isa sa mga makakatulong para makapaghatid ng dekalidad na edukasyon ang ating mga guro ay kapag silaÃ¢â‚¬â„¢y kampante at panaÃ¢â‚¬Â¦,INVALID
2058,gallinews,2021-09-20 09:17:17+00:00,"#Covid19 Guidelines Me Kaisa Raha #Mumbra Kalwa Me #Ganpativisarjan  | Watch Ibrahim Shaikh Report

https://t.co/Q50Bi2MYi6",INVALID
2060,ibrancentro,2021-09-20 09:09:26+00:00,"@HAKUZWUMUREMYI @KicukiroDistr Buriya uri hasi arabibona kuriya byanditse,buriya se bifite impact mukurwanya covid19 ngo na za Nyabihu babigireho ??!! #NtaKudohoka",INVALID
2061,brncdr,2021-09-20 09:08:53+00:00,grad school bea: ayaw ko na po talaga pero dahil sa covid19 hindi aq nakapagwalwal sa bgc at naisabuhay ang 4reuminct girl lyf  az a college student char huhu,INVALIDT
2062,AbanteNews,2021-09-20 09:00:01+00:00,"Lumobo pa sa 229,262,049 ang kabuuang bilang ng nagpositibo sa coronavirus disease 2019 (COVID-19) sa buong mundo.
https://t.co/iv18X1cPZo
#TunayNaTabloidista 
#AbanteNews 
#COVID19",TRUE
2065,Nyarugenge,2021-09-20 08:53:47+00:00,"Nibyiza ko twumva ko kwirinda COVID19 bitureba twese duharanire kwirinda no kurinda abo turi kumwe kuko gukorera hamwe nibyo bizatuma dutsinda iki cyorezo. #OperationCOVID19Free #Sindohoka.
@CityofKigali @RwandaLocalGov @nshutiesp @EmmyNGABONZIZA1 @PudenceR @merardmp @gatjmv https://t.co/ZZjwJYTkhk",INVALID
2066,cowinblore1844,2021-09-20 08:53:04+00:00,"Pincode: 560099
COVAXIN - Dose 2: 50 slots

Age: 18  - 44 
Date: 23 Sep 2021
Fees: Ã¢â€šÂ¹1050
Narayana Hrudayalaya Covaxin, Anekal - Bangalore Urban

#CoWIN #IndiaFightsCorona #COVID19 #Vaccine #cowinblore1844 #BangaloreUrban #COVAXIN",INVALID
2067,cowinblore1844,2021-09-20 08:52:58+00:00,"Pincode: 560099
COVAXIN - Dose 1: 50 slots

Age: 18  - 44 
Date: 23 Sep 2021
Fees: Ã¢â€šÂ¹1050
Narayana Hrudayalaya Covaxin, Anekal - Bangalore Urban

#CoWIN #IndiaFightsCorona #COVID19 #Vaccine #cowinblore1844 #BangaloreUrban #COVAXIN",INVALID
2069,dlwlrmalilbub,2021-09-20 08:41:47+00:00,@dzbb @jhomer_apresto I've witnessed my Uncle and Aunt suffering from covid19 and how hard they tried to survived (Thank God they did survived)  kaya sa mga tao na hindi naniniwala huwag nyo na sanang hintayin na kayo ang ma infect ng virus bago kayo maniwala.,MOSTLY_TRUE
2071,AbanteNews,2021-09-20 08:30:00+00:00,"Lalo pang namaga sa mahigit 38,000 kaso ang mga parak na tinamaan ng COVID-19.
https://t.co/rkJtu00bYC
#TunayNaTabloidista 
#AbanteNews 
#COVID19 
@pnppio",TRUE
2073,reendropz11,2021-09-20 08:22:44+00:00,"@DILGPhilippines kapitbahay po namin 3 silang covid19 positive, yung anak at ang mag-asawa. naka quarantine nga pero lumalabas sa may gate nila at pag merong dumadaan na naglalako ng prutas o isda bumibili, diosko po! eh di posibleng mahawaan na yung tao. mga eresponsable",INVALIDT
2074,lough_21,2021-09-20 08:21:18+00:00,"@carmelaloo08 ""walang covid19"" 
AH TALAGA BA SHARMAINE PAKYU",MOSTLY_FALSE
2075,RematePH,2021-09-20 08:20:28+00:00,"18,937 pang bagong kaso ng #COVID19 naitala; 146 patay, 20,171 gumaling https://t.co/Ok8PasOYZ8 via @RematePh",TRUE
2076,HELLOstuPID26,2021-09-20 08:19:54+00:00,Mga pakyu anong walang covid19???? May covid!!! Bwisit na mga to. Goodluck nalang pag kayo nagkaron. https://t.co/ykT243aVsb,TRUE
2077,bulgarofficial,2021-09-20 08:19:15+00:00,"TINGNAN: #Breaking, nakapagtala na ng higit 2.385 milyon na kumpirmadong kaso ng #COVID19 sa Pilipinas, ito'y matapos na magkaroon ng karagdagang 18,937 na kaso ngayon araw. https://t.co/6WeeATJ9UQ",TRUE
2078,News5PH,2021-09-20 08:18:12+00:00,"Pumalo sa 18,937 ang karagdagang kaso ng #COVID19 na naitala ngayong Lunes, September 20, 2021. https://t.co/SSKNOmj34L",TRUE
2079,Nduba_Sector,2021-09-20 08:16:30+00:00,"Nyuma yo gushyira ibyapa biriho ubutumwa bukangurira Abaturage kwirinda COVID 19 mu Midugudu:""Operation One Stop"" muri iki gitondo Abakare ngufu bakorera mu isoko rya Gasanze baganirijwe #UBUDASA MU GUHANGANA NA COVID19
@Gasabo_District 
@CityofKigali 
@Rwandapolice https://t.co/eVcPf9GilP",INVALID
2080,ogalorenzo,2021-09-20 08:15:16+00:00,"@ClaudeKarangwa Ubundi ubwenge bwinshi burica ... ntarafata inkingo , covid19 yangaraguye thrice . Yari impitanye daaa 

Kuva nafata inkingo , ndayandura nkabyumva ariko nkayitera ishoti muminsi mike cyane Ã°Å¸Ëœâ€°",INVALID
2082,AlfredC58853101,2021-09-20 08:07:29+00:00,RT @DZMMTeleRadyo: Hindi natalakay ni Pang. Duterte sa kanyang 'taped address' kung bakit ipinagpaliban ang pagpapatupad ng general communiÃ¢â‚¬Â¦,INVALIDT
2083,junjuna15,2021-09-20 07:54:50+00:00,"So per junyor secretary 10 yrs bago manumbalik sa level ng kita bago hinayaang kumalat sa bansa ang covid19 aka wuhan virus aka veerus?

Eh huhusay mga DENR officer nagwaldas ng P400 Milyon panambak, 
DOH &amp; Lao who wasted P67 Bilyon,
ani kita daw - sino kumita?

#Halalan2022",INVALID
2084,Alex38429511,2021-09-20 07:53:09+00:00,@AlbertDomingo Eto lang ata ang mabuti nagawa ng COVID19. It forced our systems to go paperless.,MOSTLY_TRUE
2086,archiekins29,2021-09-20 07:48:00+00:00,"Di rin ninyo ba naisip na Milyon din ang mamamatay sa Covid19 kasama na ang mga HCW natin sa umpisa ng pandemya.

Ã¢â‚¬ËœBillions paid to Pharmally could feed 1.6 million familiesÃ¢â‚¬â„¢ https://t.co/EtZaC5xFEG",MOSTLY_TRUE
2088,kavukire_cctv,2021-09-20 07:46:59+00:00,@kemnique Ese wwe ntubona ko ari ugu creya akaryo koko noneho ibaze uturere twose tubikoze  kundwara urwara ntubimenye ikanikiza utabizi  ndimo ndibaza nti ari #COVID19 na HIV niki twakagombye gukoresha indege tubwira abaturageeeÃ°Å¸Â¤Â·Ã°Å¸ÂÂ½Ã¢â‚¬ÂÃ¢â„¢â€šÃ¯Â¸ÂÃ°Å¸Â¤Â·Ã°Å¸ÂÂ½Ã¢â‚¬ÂÃ¢â„¢â€šÃ¯Â¸Â,INVALID
2090,phen0480,2021-09-20 07:39:41+00:00,"RT @ANCALERTS: Tourists visit Kartilya ng Katipunan as Manila placed under #COVID19 Alert Level 4

https://t.co/voJAkvJlmf",TRUE
2092,NRF_News,2021-09-20 07:24:39+00:00,"The @AAU_67  invites you to the launch of THE #COVID19 DIARY. 
Supporting #ScienceJournalism in Africa.
Registration: https://t.co/pPNaIKw2wK
Friday 24th Sept 2021 @ 12:00 GMT

For more info:
Joan Akua Iyoha: jaiyoha@aau.org)
Isabella Tetteh Ahinakwa: itahinakwa@aau.org https://t.co/HXXvbSKWvA",INVALID
2093,MarineYaKigali,2021-09-20 07:20:04+00:00,"RT @Rebakure1: @JonathanNassan @MarineYaKigali Ariko wumvise neza ibyo yashatse kuvuga, we afite ikibazo kigira kiti gukoresha kajugujugu mÃ¢â‚¬Â¦",INVALID
2094,dogtormarlon,2021-09-20 07:07:09+00:00,"RT @Dabaedo: COVID19 Infection is Real!!!
Mahiya kayo sa 35k+ Filipino Deaths! Ã°Å¸ËœÂ¡",INVALIDT
2095,itsjessabel014,2021-09-20 07:06:41+00:00,RT @DZMMTeleRadyo: JUST IN: Inaprubahan na ang pilot implementation ng limited face-to-face classes sa mga lugar na mababa ang kaso ng #COVÃ¢â‚¬Â¦,TRUE
2096,frncis_09,2021-09-20 07:06:24+00:00,RT @DZMMTeleRadyo: Higit 500 health workers sa Ilocos Sur tinamaan ng #COVID19 https://t.co/iy4e2vYQFG,TRUE
2097,DZMMTeleRadyo,2021-09-20 07:03:02+00:00,Higit 500 health workers sa Ilocos Sur tinamaan ng #COVID19 https://t.co/iy4e2vYQFG,TRUE
2098,AnneDito05,2021-09-20 07:02:02+00:00,"Shookt ako sa mga nagrarally na wala daw covid19 Ã°Å¸ËœÂ¨ pinapatigil mga pagsuot ng face mask, rt-pcr test and lockdown.

Sila nalang ipalit sa mga frontliner sa hospital para mlaman nila Ã°Å¸ËœÂ¢",INVALIDT
2099,DZMMTeleRadyo,2021-09-20 07:01:24+00:00,"Nanindigan ang Department of Health na wala pa rin sa peak ng #COVID19 surge ang bansa, ayon sa mga eksperto. 

Umapela naman ng medical timeout ang health workers sa Ilocos Sur dahil sa pagsipa ng COVID cases. #HeadlinePilipinas https://t.co/aD3GEq8i4O",INVALIDT
2100,SidRanter,2021-09-20 06:55:03+00:00,RT @Teddybird: @Lux_Lav @dzbb @jhomer_apresto I second the motion. We can save on masks and PPEs anyway hindi naman d sa ila naniniwala naÃ¢â‚¬Â¦,INVALIDT
2101,Dabaedo,2021-09-20 06:54:26+00:00,"COVID19 Infection is Real!!!
Mahiya kayo sa 35k+ Filipino Deaths! Ã°Å¸ËœÂ¡ https://t.co/96nVPRQuux",TRUE
2103,GasaboYouth,2021-09-20 06:33:18+00:00,RT @ndera_sector: Uyu munsi mu murenge wa #Ndera @Gasabo_District @CityofKigali ubukangurambaga bwo gukumira #COVID19 burakomeje muri gahunÃ¢â‚¬Â¦,INVALID
2104,detective_e20,2021-09-20 06:28:35+00:00,@cnnphilippines Galing ang covid19 sa chekwa sa China na walang ginawa kundi manggulo sa mundo. Ã°Å¸Ëœâ€¢,INVALIDT
2105,babuchiJr,2021-09-20 06:28:19+00:00,Wasafiri kutoka Brazil South Africa na Uturuki wazuiwa kuingia nchini Nigeria kwasababu ya Covid19. https://t.co/Peq34SlaLW,INVALID
2106,motswedingfm,2021-09-20 06:19:24+00:00,RT @pontsho_pilane: Gompieno re sekaseka se baitsanape ba se itseng ka meento ya #Covid19 le  gore e ama mekgwa e batho ba bonang kgwedi yaÃ¢â‚¬Â¦,INVALID
2107,p3paopao,2021-09-20 06:18:02+00:00,RT @outbluerst: Kakapalan ko na po mukha ko Ã°Å¸ËœÂ­ my mom tested positive po for COVID last Monday. Akala namin may improvement na pero mas lumaÃ¢â‚¬Â¦,INVALID
2111,pontsho_pilane,2021-09-20 06:03:11+00:00,Gompieno re sekaseka se baitsanape ba se itseng ka meento ya #Covid19 le  gore e ama mekgwa e batho ba bonang kgwedi ya bona (menstruation). Re bua ka pegelo ya @bmj_latest e e tswileng beke e fetileng. Reetsa #DiRage go o utlwa tsotlhe! https://t.co/52aJIyjx5r,INVALID
2112,motswedingfm,2021-09-20 05:50:00+00:00,08:20 | Mme. @pontsho_pilane yo eleng mmega-dikgang wa tsa Pholo o re fa pegelo ka tsa seshweng ka ga COVID19 https://t.co/YG1U0V8RZQ,INVALID
2114,beruwer,2021-09-20 05:44:27+00:00,"RT @muhaziyacu: Hirya no hino mu #Rwanda, abantu bane(4) nibo bitabye Imana bishwe na #COVID19 kuri iki Cyumweru,

Byatumye umubare w'abantÃ¢â‚¬Â¦",INVALID
2115,beruwer,2021-09-20 05:44:25+00:00,"RT @muhaziyacu: Kuri iki Cyumweru tariki 19 Nzeri mu gihugu cyose hagaragaye abarwayi bashya ba #COVID19 140, 
muri bo abagaragaye mu NtaraÃ¢â‚¬Â¦",INVALID
2116,ANCALERTS,2021-09-20 05:30:00+00:00,"Tourists visit Kartilya ng Katipunan as Manila placed under #COVID19 Alert Level 4

https://t.co/voJAkvJlmf",TRUE
2117,Rebakure1,2021-09-20 05:21:10+00:00,"@JonathanNassan @MarineYaKigali Ariko wumvise neza ibyo yashatse kuvuga, we afite ikibazo kigira kiti gukoresha kajugujugu muri bino bihe bya covid19 nugusesagura umutungo kuko aho u Rwanda rugeze ntawe utaramenya icyo aricyo en plus babikoreye mu mujyi aho tuzi neza ko hari abanyabwenge benshi... Ã°Å¸Â¤""Ã°Å¸Â¤""Ã°Å¸Â¤""",INVALID
2118,JunLalog,2021-09-20 05:20:58+00:00,"Hindi na yan tatanggapin sa hospital, full capacity na kasi due to covid19. Let them die of covid19 since hindi sila naniniwala sa baccine, face mask, face shield. https://t.co/vs6pnlMycN",MOSTLY_FALSE
2120,thechronicleph,2021-09-20 05:14:27+00:00,"May go signal na ni Pang. Rodrigo Duterte ang limited face-to-face classes. 

120 na mga paaralan ang tinukoy sa pilot run sa mga lugar na mababa ang kaso ng #COVID19. 

#TheChronicle #YourNewsNOW https://t.co/MtCA7ZZT7T",TRUE
2123,LouisPetereit,2021-09-20 05:05:57+00:00,#Ã©â€”Â«Ã¤Â¸Â½Ã¦Â¢Â¦ #Ã©Æ’Â­Ã¦â€“â€¡Ã¨Â´Âµ#Ã§ÂÂ­Ã¥â€ Å“#LiMengYan#COVID19#YanLiMeng https://t.co/nvP6OoImCy,INVALID
2124,kimcci2001,2021-09-20 05:05:14+00:00,#Ã©â€”Â«Ã¤Â¸Â½Ã¦Â¢Â¦ #Ã©Æ’Â­Ã¦â€“â€¡Ã¨Â´Âµ#Ã§ÂÂ­Ã¥â€ Å“#LiMengYan#COVID19#YanLiMeng https://t.co/PpixCCMJy0,INVALID
2125,8Black_Angel8,2021-09-20 05:05:01+00:00,#Ã©â€”Â«Ã¤Â¸Â½Ã¦Â¢Â¦ #Ã©Æ’Â­Ã¦â€“â€¡Ã¨Â´Âµ#Ã§ÂÂ­Ã¥â€ Å“#LiMengYan#COVID19#YanLiMeng https://t.co/QOVzB6KNQo,INVALID
2127,viralvideovlogs,2021-09-20 05:01:53+00:00,RT @Cloudcrem: Salesforce Apex Programming tutorial  #superbadge #JN #JornalNacional  #salesforcejobs #salesforceconsultant #SalesforceCPQÃ¢â‚¬Â¦,INVALID
2128,Cloudcrem,2021-09-20 05:01:52+00:00,Salesforce Apex Programming tutorial  #superbadge #JN #JornalNacional  #salesforcejobs #salesforceconsultant #SalesforceCPQ  #lookingfornewjob  #COVID19 #lostjob t #wfh https://t.co/IrDMz91vCk 7,INVALID
2130,tayapski,2021-09-20 04:56:26+00:00,"RT @jay_beltran: Ung susunod na ""BREAKING"" in the next few weeks, 200+ students tested positive for Covid19. 

Pag-isipan nyo yan guys. PakÃ¢â‚¬Â¦",INVALIDT
2131,TigerMudra,2021-09-20 04:55:11+00:00,"@PAUlovesMOM Dalawa lang ang inisip kong pwedeng maging cause, CoViD19 not included",INVALID
2132,deep_renzo,2021-09-20 04:46:22+00:00,"@ndevhetsini Sanga misi ndi Deep Renzo u va Tembisa hayani ndi Mukondeni matsheloni a vhudi Thambatshira.

Nga hafha  Tembisa Siphiwe Primary School zwo tshimbila zwavhudi, maga a Covid19 o tevhezwa zwavhudi fhedzi vhaswa a vhongo vhonala nga vhunzhi u fhira vhaaluwaÃ°Å¸â„¢ÂÃ°Å¸â„¢Â",INVALID
2133,deep_renzo,2021-09-20 04:46:10+00:00,"@ndevhetsini Sanga misi ndi Deep Renzo u va Tembisa hayani ndi Mukondeni matsheloni a vhudi Thambatshira

Nga hafha  Tembisa Siphiwe Primary School zwo tshimbila zwavhudi, maga a Covid19 o tevhezwa zwavhudi fhedzi vhaswa a vhongo vhonala nga vhunzhi u fhira vhaaluwaÃ°Å¸â„¢Â",INVALID
2134,AkhiroYamatho,2021-09-20 04:44:50+00:00,Maka enjoy kaau mamiss ang kasadya festival kasu ning abot ang dakong pagsulay sa tibook nasud ning abot ang virus nga covid19 pero laban japon taÃ°Å¸â„¢ÂÃ°Å¸â„¢ÂÃ°Å¸â€™Âª fight2x VIVA SENIOR SAN MIGUEL Ã¢Å“Å Ã¢Å“Å Ã¢Å“Å .,INVALID
2136,jay_beltran,2021-09-20 04:41:35+00:00,"Ung susunod na ""BREAKING"" in the next few weeks, 200+ students tested positive for Covid19. 

Pag-isipan nyo yan guys. Pakiusap. https://t.co/Dehgns1nXw",INVALIDT
